iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         1.0008982408929614        0.0                                 0
1         0.9996315970737357        0.0                                 0
2         0.9992068230526565        0.0                                 0
3         0.9992068230526565        0.0                                 0
4         0.9993359800752132        0.0                                 0
5         0.998786078423357        0.0                                 0
6         0.9972461571506577        0.0                                 0
7         0.9972461571506577        0.0                                 0
8         0.9985021770274627        0.0                                 0
9         0.9983482179887023        0.0                                 0
10         0.9982470377024119        0.0                                 0
11         0.9982165024787159        0.0                                 0
12         0.9980392484569642        0.0                                 0
13         0.9980380432756919        0.0                                 0
14         0.996866385160084        0.0                                 0
15         0.9900946112882539        0.0                                 0
16         0.9900946112882539        0.0                                 0
17         0.9912208504275566        0.0                                 0
18         0.9912121687228814        0.0                                 0
19         0.9903749722216426        0.0                                 0
20         0.9868030388329565        0.0                                 0
21         0.9868030388329565        0.0                                 0
22         1.0758067056110088        0.0                                 0
23         1.0528169284460198        0.0                                 0
24         1.0526987452883887        0.0                                 0
25         1.0526987452883887        0.0                                 0
26         1.0527832912026982        0.0                                 0
27         1.0528261715141178        0.0                                 0
28         1.0497234618997227        0.0                                 0
29         1.0493648288409314        0.0                                 0
30         1.0493648288409314        0.0                                 0
31         1.0589442321892544        0.0                                 0
32         1.068550194065808        0.0                                 0
33         1.0714263382027585        0.0                                 0
34         1.071526345106947        0.0                                 0
35         1.071526345106947        0.0                                 0
36         1.070065235293511        0.0                                 0
37         1.070065235293511        0.0                                 0
38         1.0717560297162483        0.0                                 0
39         1.0672041675755217        0.0                                 0
40         1.0672041675755217        0.0                                 0
41         1.0669986602131503        0.0                                 0
42         1.0669986602131503        0.0                                 0
43         1.0720460556052018        0.0                                 0
44         1.075690149465733        0.0                                 0
45         1.0832249274528964        0.0                                 0
46         0.9824024413018184        0.0                                 0
47         0.9824024413018184        0.0                                 0
48         0.9820731791564348        0.0                                 0
49         0.9699734098366202        0.0                                 0
50         0.969536195400455        0.0                                 0
51         0.9682358430214527        0.0                                 0
52         0.9682358430214527        0.0                                 0
53         0.965242529671943        0.0                                 0
54         0.9645707505483392        0.0                                 0
55         0.9645707505483392        0.0                                 0
56         0.9653511265058764        0.0                                 0
57         0.8027385253365084        0.0                                 0
58         0.7954234822719009        0.0                                 0
59         0.7954234822719009        0.0                                 0
60         0.7688372015361855        0.0                                 0
61         0.768775990936877        0.0                                 0
62         0.768775990936877        0.0                                 0
63         0.768318008102467        0.0                                 0
64         0.768318008102467        0.0                                 0
65         0.7747345838892674        0.0                                 0
66         0.7754274486953057        0.0                                 0
67         0.7795845983080436        0.0                                 0
68         0.7793083807629771        0.0                                 0
69         0.7774018771549221        0.0                                 0
70         0.7774018771549221        0.0                                 0
71         0.7819841548514502        0.0                                 0
72         0.8152871755879967        0.0                                 0
73         0.8159200532418363        0.0                                 0
74         0.9522979700035931        0.0                                 0
75         0.952593822888251        0.0                                 0
76         0.952627950212201        0.0                                 0
77         0.9761356856324603        0.0                                 0
78         0.9759169841351639        0.0                                 0
79         0.9759169841351639        0.0                                 0
80         0.9775712560039818        0.0                                 0
81         0.9765299740855236        0.0                                 0
82         0.9765299740855236        0.0                                 0
83         0.9893013104318745        0.0                                 0
84         0.9884537458722983        0.0                                 0
85         0.9884537458722983        0.0                                 0
86         0.9889361727097875        0.0                                 0
87         0.9925435769930252        0.0                                 0
88         0.9925435769930252        0.0                                 0
89         0.9935471031647034        0.0                                 0
90         0.9770854494305394        0.0                                 0
91         0.9747135505470791        0.0                                 0
92         0.974713185036965        0.0                                 0
93         0.9743784325347132        0.0                                 0
94         0.9743628529810442        0.0                                 0
95         0.9743628529810442        0.0                                 0
96         0.9749727860136854        0.0                                 0
97         0.9749727860136854        0.0                                 0
98         0.9751704385489894        0.0                                 0
99         0.9763865665882511        0.0                                 0
100         0.9779694112016334        0.0                                 0
101         0.9884891452225576        0.0                                 0
102         0.9884891452225576        0.0                                 0
103         0.990571154058648        0.0                                 0
104         0.9904119371931945        0.0                                 0
105         0.9892983151787361        0.0                                 0
106         0.9892983151787361        0.0                                 0
107         0.9894598761100735        0.0                                 0
108         0.9895065923946237        0.0                                 0
109         0.9897926914859434        0.0                                 0
110         0.9897998455848147        0.0                                 0
111         0.9898054389163541        0.0                                 0
112         0.9898054389163541        0.0                                 0
113         0.992834961896437        0.0                                 0
114         0.9996928678701358        0.0                                 0
115         1.004671343840203        0.0                                 0
116         1.000038420379522        0.0                                 0
117         1.000014081384135        0.0                                 0
118         0.9976580743562664        0.0                                 0
119         0.993296949854876        0.0                                 0
120         0.993296949854876        0.0                                 0
121         0.9858230105580162        0.0                                 0
122         0.9845791649059747        0.0                                 0
123         0.984487510401777        0.0                                 0
124         0.984487510401777        0.0                                 0
125         0.9829089719326564        0.0                                 0
126         0.9829089719326564        0.0                                 0
127         0.9836092540319522        0.0                                 0
128         0.9841486572931174        0.0                                 0
129         0.9841486572931174        0.0                                 0
130         0.9845139333527928        0.0                                 0
131         0.9845179803138833        0.0                                 0
132         0.9846048008696721        0.0                                 0
133         0.9846048008696721        0.0                                 0
134         0.9873481696912103        0.0                                 0
135         0.9883683999013291        0.0                                 0
136         1.0012779989721423        0.0                                 0
137         1.0010503414554017        0.0                                 0
138         1.0010503414554017        0.0                                 0
139         1.0015590301399078        0.0                                 0
140         1.0016215726584192        0.0                                 0
141         1.002452783866919        0.0                                 0
142         1.0006017290934337        0.0                                 0
143         1.0002965289624424        0.0                                 0
144         1.0002965289624424        0.0                                 0
145         1.0005118851284618        0.0                                 0
146         1.0006220766938212        0.0                                 0
147         1.0019604321657567        0.0                                 0
148         1.0019762010949513        0.0                                 0
149         1.0019101157208967        0.0                                 0
150         1.0018745034756191        0.0                                 0
151         1.0014602062252913        0.0                                 0
152         1.0014602062252913        0.0                                 0
153         1.00261185368708        0.0                                 0
154         1.0027941293014722        0.0                                 0
155         1.0028165577930335        0.0                                 0
156         1.00279355790218        0.0                                 0
157         1.00279355790218        0.0                                 0
158         1.0030725974289116        0.0                                 0
159         1.003368399459234        0.0                                 0
160         1.002922755475379        0.0                                 0
161         1.002922755475379        0.0                                 0
162         1.0029820096846842        0.0                                 0
163         1.0026900295677956        0.0                                 0
164         0.9356278644405174        0.0                                 0
165         0.9356278644405174        0.0                                 0
166         0.9379675922640905        0.0                                 0
167         0.9553401665704336        0.0                                 0
168         0.9080542646840855        0.0                                 0
169         0.9080542646840855        0.0                                 0
170         0.9151849405022812        0.0                                 0
171         0.8982929427018828        0.0                                 0
172         0.8982749771024299        0.0                                 0
173         0.8982749771024299        0.0                                 0
174         0.9032253395497074        0.0                                 0
175         0.9039808077530723        0.0                                 0
176         0.9133275474561329        0.0                                 0
177         0.913392644775868        0.0                                 0
178         0.949356887853841        0.0                                 0
179         0.9423055018000445        0.0                                 0
180         0.9421607130729838        0.0                                 0
181         0.9421607130729838        0.0                                 0
182         0.9398525002501463        0.0                                 0
183         0.9398525002501463        0.0                                 0
184         0.9440260452279337        0.0                                 0
185         0.9483315614106735        0.0                                 0
186         0.947034270729262        0.0                                 0
