iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         20.070328271316402        0.0                                 0
1         20.06526511654462        0.0                                 0
2         20.063060741738116        0.0                                 0
3         20.063060741738116        0.0                                 0
4         20.0650779786964        0.0                                 0
5         21.123993841881806        0.0                                 0
6         24.42169955139706        0.0                                 0
7         24.42169955139706        0.0                                 0
8         24.485903624005147        0.0                                 0
9         24.485903624005147        0.0                                 0
10         24.809129597400567        0.0                                 0
11         25.991536839022267        0.0                                 0
12         25.991536839022267        0.0                                 0
13         27.63612500440466        0.0                                 0
14         27.63612500440466        0.0                                 0
15         27.468375993144218        0.0                                 0
16         26.141145481335343        0.0                                 0
17         26.123346560696053        0.0                                 0
18         26.123346560696053        0.0                                 0
19         28.984841365362353        0.0                                 0
20         27.52053737131226        0.0                                 0
21         27.52053737131226        0.0                                 0
22         29.31217067247531        0.0                                 0
23         29.31217067247531        0.0                                 0
24         29.204409877971166        0.0                                 0
25         27.942103424325552        0.0                                 0
26         27.913690655514117        0.0                                 0
27         27.913690655514117        0.0                                 0
28         29.615609815661163        0.0                                 0
29         29.615609815661163        0.0                                 0
30         29.6178074288088        0.0                                 0
31         32.06324733362301        0.0                                 0
32         32.09012264422651        0.0                                 0
33         34.61442531220601        0.0                                 0
34         34.42884768884168        0.0                                 0
35         33.78520890915956        0.0                                 0
36         33.78520890915956        0.0                                 0
37         31.788560745796264        0.0                                 0
38         31.788560745796264        0.0                                 0
39         31.920731399460625        0.0                                 0
40         31.48074471757351        0.0                                 0
41         31.185681726976323        0.0                                 0
42         29.05566403675531        0.0                                 0
43         28.972292261356962        0.0                                 0
44         28.972292261356962        0.0                                 0
45         29.38742227908325        0.0                                 0
46         29.38742227908325        0.0                                 0
47         29.49673936331341        0.0                                 0
48         32.878045902350436        0.0                                 0
49         33.39250386039155        0.0                                 0
50         33.62332558424011        0.0                                 0
51         33.62332558424011        0.0                                 0
52         32.34273903192497        0.0                                 0
53         32.34273903192497        0.0                                 0
54         32.45839099116449        0.0                                 0
55         32.45839099116449        0.0                                 0
56         32.69437150977671        0.0                                 0
57         35.86844419175567        0.0                                 0
58         33.15186091713989        0.0                                 0
59         33.15186091713989        0.0                                 0
60         32.07582927192551        0.0                                 0
61         32.07478996821281        0.0                                 0
62         30.560796120750656        0.0                                 0
63         30.560796120750656        0.0                                 0
64         32.148144565053975        0.0                                 0
65         32.54751566611059        0.0                                 0
66         29.72408848620585        0.0                                 0
67         29.117712717504038        0.0                                 0
68         29.117712717504038        0.0                                 0
69         29.126633835063362        0.0                                 0
70         28.869078930696652        0.0                                 0
71         28.869078930696652        0.0                                 0
72         31.2026994294112        0.0                                 0
73         29.539904250709448        0.0                                 0
74         29.539904250709448        0.0                                 0
75         31.636696971894573        0.0                                 0
76         29.843481536018437        0.0                                 0
77         28.57750431615026        0.0                                 0
78         28.29998858991884        0.0                                 0
79         28.29998858991884        0.0                                 0
80         28.778226222397386        0.0                                 0
81         28.557141433544558        0.0                                 0
82         28.55310911916598        0.0                                 0
83         28.55310494880655        0.0                                 0
84         28.125807283771103        0.0                                 0
85         28.122696154914692        0.0                                 0
86         28.122696154914692        0.0                                 0
87         28.122704735858505        0.0                                 0
88         25.447431339334834        0.0                                 0
89         25.447431339334834        0.0                                 0
90         25.839028916005127        0.0                                 0
91         26.707158417567832        0.0                                 0
92         24.550025883375326        0.0                                 0
93         23.567159504133727        0.0                                 0
94         20.522756698540462        0.0                                 0
95         20.520689510650506        0.0                                 0
96         20.520689510650506        0.0                                 0
97         20.92758602242808        0.0                                 0
98         21.096354609251417        0.0                                 0
99         21.09307702170495        0.0                                 0
100         21.09307702170495        0.0                                 0
101         21.10110866550371        0.0                                 0
102         20.99525120814469        0.0                                 0
103         20.98439090771287        0.0                                 0
104         20.98439090771287        0.0                                 0
105         20.99735819435761        0.0                                 0
106         21.040720222743452        0.0                                 0
107         21.07133531735365        0.0                                 0
108         21.10032146751702        2.23606797749979                                 5
109         21.10032146751702        2.23606797749979                                 5
110         20.828498311297988        0.0                                 0
111         20.828498311297988        2.23606797749979                                 5
112         20.61797172625699        0.0                                 0
113         20.61797172625699        0.0                                 0
114         21.471530356297865        0.0                                 0
115         21.53703476945228        0.0                                 0
116         22.009548680524066        0.0                                 0
117         22.586249134568078        0.0                                 0
118         22.68768588720312        0.0                                 0
119         22.659689015116662        0.0                                 0
120         22.659689015116662        2.23606797749979                                 5
121         22.659689015116662        0.0                                 0
122         22.120769408510633        0.0                                 0
123         22.036219848145954        0.0                                 0
124         22.036219848145954        2.23606797749979                                 5
125         22.007539649534987        0.0                                 0
126         21.925458746377487        0.0                                 0
127         20.428024220978788        0.0                                 0
128         20.07255004458954        0.0                                 0
129         18.56761943782649        0.0                                 0
130         18.56761943782649        0.0                                 0
131         19.785936621999696        0.0                                 0
132         19.785936621999696        0.0                                 0
133         19.921222463505174        0.0                                 0
134         19.927523340945175        0.0                                 0
135         20.041690861921573        0.0                                 0
136         20.094846099290788        0.0                                 0
137         22.17621341423291        0.0                                 0
138         22.49271905300273        0.0                                 0
139         22.49271905300273        0.0                                 0
140         23.215982917896827        0.0                                 0
141         23.029681909579427        0.0                                 0
142         22.90218378636605        0.0                                 0
143         22.90218378636605        0.0                                 0
144         22.919742885318076        0.0                                 0
145         22.919742885318076        2.23606797749979                                 5
146         22.62361568195347        0.0                                 0
147         22.62361568195347        0.0                                 0
148         22.587888013885927        0.0                                 0
149         22.587888013885927        2.23606797749979                                 5
150         22.587888013885927        0.0                                 0
151         22.6488893968708        0.0                                 0
152         22.648881588157707        0.0                                 0
153         22.648881588157707        0.0                                 0
154         22.7361988231792        0.0                                 0
155         20.42745928342833        0.0                                 0
156         20.418347006642573        0.0                                 0
157         20.418347006642573        0.0                                 0
158         20.418826312390667        2.23606797749979                                 5
159         20.196316469978097        0.0                                 0
160         20.196316469978097        0.0                                 0
161         20.200567655255963        0.0                                 0
162         20.208348385866927        0.0                                 0
163         20.183041629033163        0.0                                 0
164         18.71382394073217        0.0                                 0
165         17.34641604625762        0.0                                 0
166         17.34641604625762        2.23606797749979                                 5
167         17.34050226703395        0.0                                 0
168         17.34050226703395        0.0                                 0
169         17.355103326701126        2.23606797749979                                 5
170         17.352335252208658        0.0                                 0
171         17.352335252208658        0.0                                 0
172         17.409209115613603        2.23606797749979                                 5
173         17.409209115613603        2.23606797749979                                 5
174         17.409209115613603        0.0                                 0
175         17.5914630574431        2.23606797749979                                 5
176         17.5914630574431        0.0                                 0
177         17.538045603862432        0.0                                 0
178         16.074229111195496        0.0                                 0
179         15.27325427099843        0.0                                 0
180         15.27325427099843        2.23606797749979                                 5
181         15.17358863943263        0.0                                 0
182         15.17358863943263        0.0                                 0
183         15.205330834321822        2.23606797749979                                 5
184         15.198450106605659        0.0                                 0
185         14.017468980051627        0.0                                 0
186         14.017468980051627        2.23606797749979                                 5
187         13.868521495162693        0.0                                 0
188         13.868521495162693        2.23606797749979                                 5
189         13.868521495162693        2.23606797749979                                 5
190         13.833128094175159        0.0                                 0
191         13.833128094175159        2.23606797749979                                 5
192         13.833128094175159        2.23606797749979                                 5
193         13.830546898028075        0.0                                 0
194         13.830546898028075        2.23606797749979                                 5
195         13.830546898028075        2.23606797749979                                 5
196         13.830546898028075        2.23606797749979                                 5
197         13.830546898028075        2.23606797749979                                 5
198         13.8287731346656        0.0                                 0
199         13.8287731346656        2.23606797749979                                 5
200         13.8287731346656        2.23606797749979                                 5
201         13.8287731346656        0.0                                 0
202         13.55030904721555        0.0                                 0
203         13.437749717841445        0.0                                 0
204         13.437749717841445        2.23606797749979                                 5
205         13.437749717841445        2.23606797749979                                 5
206         13.437749717841445        2.23606797749979                                 5
207         13.403122878483508        0.0                                 0
208         13.403122878483508        2.23606797749979                                 5
209         13.38946666279786        0.0                                 0
210         13.38946666279786        0.0                                 0
211         13.389589802371503        2.23606797749979                                 5
212         13.389589802371503        2.23606797749979                                 5
213         9.924363202708188        0.0                                 0
214         9.924363202708188        0.0                                 0
215         9.92595174786563        0.0                                 0
216         8.534750045514786        0.0                                 0
217         8.534750045514786        2.23606797749979                                 5
218         8.534750045514786        2.23606797749979                                 5
219         8.534750045514786        2.23606797749979                                 5
220         8.534750045514786        2.23606797749979                                 5
221         8.534750045514786        2.23606797749979                                 5
222         8.52305374565278        0.0                                 0
223         8.52305374565278        2.23606797749979                                 5
224         8.141089955492374        0.0                                 0
225         8.141089955492374        0.0                                 0
226         7.767249745739128        0.0                                 0
227         5.7422777546271035        0.0                                 0
228         5.7422777546271035        2.23606797749979                                 5
229         5.7422777546271035        2.23606797749979                                 5
230         4.479292436250709        0.0                                 0
231         4.479292436250709        2.23606797749979                                 5
232         4.479292436250709        0.0                                 0
233         4.508904776081304        2.23606797749979                                 5
234         4.508904776081304        2.23606797749979                                 5
235         4.508904776081304        2.23606797749979                                 5
236         4.508904776081304        2.23606797749979                                 5
237         4.508904776081304        2.23606797749979                                 5
238         4.508904776081304        2.23606797749979                                 5
239         4.508904776081304        2.23606797749979                                 5
240         4.508904776081304        2.23606797749979                                 5
241         4.508904776081304        0.0                                 0
242         4.51030622184671        0.0                                 0
243         4.512203213214403        2.23606797749979                                 5
244         4.512203213214403        2.23606797749979                                 5
245         4.512203213214403        2.23606797749979                                 5
246         4.512203213214403        2.23606797749979                                 5
247         4.512203213214403        2.23606797749979                                 5
248         4.512203213214403        2.23606797749979                                 5
249         4.512203213214403        2.23606797749979                                 5
250         3.8740721997647354        0.0                                 0
251         3.8740721997647354        2.23606797749979                                 5
252         3.852104045491101        0.0                                 0
253         3.852104045491101        2.23606797749979                                 5
254         3.852104045491101        2.23606797749979                                 5
255         3.8298790016068445        0.0                                 0
256         3.8298790016068445        2.23606797749979                                 5
257         3.8008726922582396        0.0                                 0
258         3.8008726922582396        2.23606797749979                                 5
259         3.8008726922582396        2.23606797749979                                 5
260         3.8008726922582396        2.23606797749979                                 5
261         3.7971193786328397        0.0                                 0
262         3.7971193786328397        2.23606797749979                                 5
263         3.7971193786328397        2.23606797749979                                 5
264         3.7971193786328397        0.0                                 0
265         3.7980608876077975        2.23606797749979                                 5
266         3.7980608876077975        2.23606797749979                                 5
267         3.7980608876077975        2.23606797749979                                 5
268         3.7980608876077975        2.23606797749979                                 5
269         3.7980608876077975        2.23606797749979                                 5
270         3.7980608876077975        2.23606797749979                                 5
271         3.7980608876077975        2.23606797749979                                 5
272         3.7980608876077975        2.23606797749979                                 5
273         3.7980608876077975        2.23606797749979                                 5
274         3.7980608876077975        2.23606797749979                                 5
275         3.7980608876077975        2.23606797749979                                 5
276         3.791132537453048        0.0                                 0
277         3.786380388408419        0.0                                 0
278         3.786380388408419        2.23606797749979                                 5
279         3.786380388408419        2.23606797749979                                 5
280         3.725845590111384        0.0                                 0
281         3.7255949983730416        0.0                                 0
282         3.7255949983730416        2.23606797749979                                 5
283         3.7255949983730416        2.23606797749979                                 5
284         3.712951978496389        0.0                                 0
285         3.712951978496389        2.23606797749979                                 5
286         3.712951978496389        2.23606797749979                                 5
287         3.710818415715115        0.0                                 0
288         3.6926989874994307        0.0                                 0
289         3.6926989874994307        2.23606797749979                                 5
290         3.6926989874994307        2.23606797749979                                 5
291         3.6926989874994307        2.23606797749979                                 5
292         3.6926989874994307        2.23606797749979                                 5
293         3.6926989874994307        2.23606797749979                                 5
294         3.611062985313324        0.0                                 0
295         3.611062985313324        2.23606797749979                                 5
296         3.6098289963159003        0.0                                 0
297         3.6098289963159003        2.23606797749979                                 5
298         3.591802403426459        0.0                                 0
299         3.591802403426459        2.23606797749979                                 5
300         3.0731175273128435        0.0                                 0
301         3.0356530763352025        0.0                                 0
302         3.016653047750929        0.0                                 0
303         3.016653047750929        2.23606797749979                                 5
304         3.016653047750929        2.23606797749979                                 5
305         3.016653047750929        2.23606797749979                                 5
306         3.016653047750929        2.23606797749979                                 5
307         3.016653047750929        2.23606797749979                                 5
308         3.016653047750929        2.23606797749979                                 5
309         3.016653047750929        2.23606797749979                                 5
310         3.016653047750929        2.23606797749979                                 5
311         3.0125059520703714        0.0                                 0
312         3.0124201328924656        0.0                                 0
313         3.0124201328924656        2.23606797749979                                 5
314         3.0124201328924656        2.23606797749979                                 5
315         3.0124201328924656        2.23606797749979                                 5
316         2.6912775422614255        0.0                                 0
317         2.6912775422614255        2.23606797749979                                 5
318         2.6912775422614255        2.23606797749979                                 5
319         2.6912775422614255        2.23606797749979                                 5
320         2.6912775422614255        2.23606797749979                                 5
321         2.6826775782155847        0.0                                 0
322         2.6826775782155847        2.23606797749979                                 5
323         2.5240930488726363        0.0                                 0
324         2.5223347956602615        0.0                                 0
325         2.5217480711024525        0.0                                 0
326         2.5217480711024525        2.23606797749979                                 5
327         2.5217480711024525        2.23606797749979                                 5
328         2.5217480711024525        2.23606797749979                                 5
329         2.459830186988298        0.0                                 0
330         2.459830186988298        2.23606797749979                                 5
331         2.459830186988298        0.0                                 0
332         2.0747287152494107        0.0                                 0
333         2.0747287152494107        2.23606797749979                                 5
334         2.0747287152494107        2.23606797749979                                 5
335         2.0747287152494107        2.23606797749979                                 5
336         2.0747287152494107        2.23606797749979                                 5
337         2.0747287152494107        2.23606797749979                                 5
338         2.0720893291679117        0.0                                 0
339         2.069780278316178        0.0                                 0
340         2.069780278316178        2.23606797749979                                 5
341         2.069780278316178        2.23606797749979                                 5
342         2.069780278316178        2.23606797749979                                 5
343         2.069780278316178        2.23606797749979                                 5
344         2.069780278316178        2.23606797749979                                 5
345         2.069780278316178        2.23606797749979                                 5
346         2.069780278316178        2.23606797749979                                 5
347         2.069780278316178        2.23606797749979                                 5
348         2.069780278316178        2.23606797749979                                 5
349         2.069780278316178        2.23606797749979                                 5
350         2.069780278316178        2.23606797749979                                 5
351         2.069780278316178        2.23606797749979                                 5
352         2.069780278316178        2.23606797749979                                 5
353         2.069780278316178        2.23606797749979                                 5
354         2.069780278316178        2.23606797749979                                 5
355         2.069780278316178        2.23606797749979                                 5
356         2.069780278316178        2.23606797749979                                 5
357         2.069780278316178        2.23606797749979                                 5
358         2.069780278316178        2.23606797749979                                 5
359         2.061988980590467        0.0                                 0
360         2.06153992671149        0.0                                 0
361         2.02453954102467        0.0                                 0
362         1.9167758394375611        0.0                                 0
363         1.916238861162283        0.0                                 0
364         1.916238861162283        2.23606797749979                                 5
365         1.916238861162283        2.23606797749979                                 5
366         1.916238861162283        2.23606797749979                                 5
367         1.916238861162283        2.23606797749979                                 5
368         1.916238861162283        2.23606797749979                                 5
369         1.916238861162283        2.23606797749979                                 5
370         1.916238861162283        2.23606797749979                                 5
371         1.916238861162283        2.23606797749979                                 5
372         1.9115477951642796        0.0                                 0
373         1.9115477951642796        2.23606797749979                                 5
374         1.779350538500943        0.0                                 0
