iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         4011.20106196983        0.0                                 0
1         4011.20106196983        2.23606797749979                                 5
2         4011.20106196983        0.0                                 0
3         4010.2697869626463        0.0                                 0
4         4010.2697869626463        2.23606797749979                                 5
5         4010.2697869626463        0.0                                 0
6         4051.7153885731473        0.0                                 0
7         4051.7153885731473        2.23606797749979                                 5
8         4051.7153885731473        0.0                                 0
9         4219.855646244238        0.0                                 0
10         4314.6213649913025        0.0                                 0
11         4242.449868104194        0.0                                 0
12         4230.102439965633        0.0                                 0
13         4230.102439965633        2.23606797749979                                 5
14         3993.461563253952        0.0                                 0
15         3993.461563253952        0.0                                 0
16         3989.2169806786683        0.0                                 0
17         3989.2169806786683        0.0                                 0
18         4136.475786067006        0.0                                 0
19         3633.310562466214        0.0                                 0
20         3633.310562466214        0.0                                 0
21         3692.7038364385367        0.0                                 0
22         3912.604461029909        2.23606797749979                                 5
23         3912.604461029909        0.0                                 0
24         3954.8800224753936        0.0                                 0
25         4057.3779856089745        0.0                                 0
26         4055.8805538104502        0.0                                 0
27         4055.8805538104502        0.0                                 0
28         4060.3984630966165        2.23606797749979                                 5
29         4060.3984630966165        0.0                                 0
30         4099.878058971482        0.0                                 0
31         4273.699736225002        0.0                                 0
32         4126.815830312295        0.0                                 0
33         4029.791145696902        0.0                                 0
34         4029.791145696902        0.0                                 0
35         4251.875065519698        0.0                                 0
36         4251.875065519698        0.0                                 0
37         3714.176510543891        0.0                                 0
38         3709.3635182648204        0.0                                 0
39         3709.307973517825        0.0                                 0
40         3707.5476180474047        0.0                                 0
41         3707.5476180474047        2.23606797749979                                 5
42         3622.298520334777        0.0                                 0
43         3621.3952886852403        0.0                                 0
44         3461.1223944518256        0.0                                 0
45         3457.311624119751        0.0                                 0
46         3447.169187495913        0.0                                 0
47         3447.169187495913        0.0                                 0
48         4063.153975086432        0.0                                 0
49         4063.153975086432        0.0                                 0
50         4337.013577175848        0.0                                 0
51         4335.954256111133        0.0                                 0
52         4175.133145908317        0.0                                 0
53         3879.317621049747        0.0                                 0
54         3870.5121027165414        0.0                                 0
55         3870.5121027165414        0.0                                 0
56         3767.570238763982        0.0                                 0
57         3767.570238763982        0.0                                 0
58         3804.5180291969964        0.0                                 0
59         3804.473250199675        0.0                                 0
60         3804.473250199675        0.0                                 0
61         3812.789706467548        0.0                                 0
62         3786.4204165586916        0.0                                 0
63         3786.4204165586916        0.0                                 0
64         3808.0439349657227        0.0                                 0
65         3992.7509506444694        0.0                                 0
66         4136.4638376675975        0.0                                 0
67         4136.4638376675975        0.0                                 0
68         4549.544281882887        0.0                                 0
69         4605.395789796869        0.0                                 0
70         4605.395789796869        0.0                                 0
71         4384.858160362185        0.0                                 0
72         4384.04453166976        0.0                                 0
73         4384.04453166976        0.0                                 0
74         3948.3000292185575        0.0                                 0
75         3903.3686380260383        0.0                                 0
76         3903.3686380260383        0.0                                 0
77         4322.855970379787        0.0                                 0
78         4260.320190070039        0.0                                 0
79         4259.6567410151665        0.0                                 0
80         4165.1187996566605        0.0                                 0
81         4165.1187996566605        0.0                                 0
82         4168.136016584961        0.0                                 0
