iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         4209.431946839868        0.0                                 0
1         3479.348474460721        0.0                                 0
2         3479.348474460721        0.0                                 0
3         3337.6120358849807        0.0                                 0
4         2843.392985569268        0.0                                 0
5         2700.776381784865        0.0                                 0
6         2478.9022966964344        0.0                                 0
7         2478.9022966964344        0.0                                 0
8         2663.587718976914        2.23606797749979                                 5
9         2585.8152919608824        0.0                                 0
10         2585.8152919608824        0.0                                 0
11         2615.679328420119        0.0                                 0
12         2617.0672152682937        0.0                                 0
13         2744.5943440214814        0.0                                 0
14         2745.1121156370464        0.0                                 0
15         2987.3067133352724        0.0                                 0
16         2987.3067133352724        0.0                                 0
17         2840.5143397506627        0.0                                 0
18         2840.5143397506627        0.0                                 0
19         2933.8809175577708        0.0                                 0
20         3585.318172518063        0.0                                 0
21         3927.8097536582577        0.0                                 0
22         3927.7733328709        0.0                                 0
23         3927.7733328709        0.0                                 0
24         3913.747744874801        0.0                                 0
25         3885.040362816637        0.0                                 0
26         3885.040362816637        2.23606797749979                                 5
27         3885.040362816637        2.23606797749979                                 5
28         3885.040362816637        0.0                                 0
29         3323.2959574568645        0.0                                 0
30         3196.9122680412434        0.0                                 0
31         3188.080365848716        0.0                                 0
32         3020.068401146872        0.0                                 0
33         3020.068401146872        0.0                                 0
34         3027.8161693176553        0.0                                 0
35         3028.4188494443642        0.0                                 0
36         3000.4166417213523        0.0                                 0
37         3000.4166417213523        0.0                                 0
38         3037.8847987575855        0.0                                 0
39         3104.341571318118        0.0                                 0
40         3104.092218424043        0.0                                 0
41         3104.092218424043        0.0                                 0
42         3183.64729227627        0.0                                 0
43         3183.64729227627        0.0                                 0
44         3281.9752524043397        2.23606797749979                                 5
45         3281.9752524043397        2.23606797749979                                 5
46         3281.9752524043397        0.0                                 0
47         3277.382562380739        0.0                                 0
48         3092.020874338351        0.0                                 0
49         3092.020874338351        0.0                                 0
50         3061.240691195493        0.0                                 0
51         3061.240691195493        0.0                                 0
52         3082.443621289821        0.0                                 0
53         3214.356271019901        0.0                                 0
54         3483.15900368836        0.0                                 0
55         3488.6232441417383        0.0                                 0
56         3576.15475725037        0.0                                 0
57         3521.0249260578166        0.0                                 0
58         3521.0249260578166        0.0                                 0
59         3441.135251938139        0.0                                 0
60         3423.351221987291        0.0                                 0
61         3416.3687582424936        0.0                                 0
