iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         246.76685919851772        0.0                                 0
1         246.50697532360485        0.0                                 0
2         235.55175325176407        0.0                                 0
3         235.55000594383162        0.0                                 0
4         235.55000594383162        0.0                                 0
5         235.63231456243042        0.0                                 0
6         229.0977203732982        0.0                                 0
7         211.7116908454331        0.0                                 0
8         209.03027806938263        0.0                                 0
9         209.03027806938263        0.0                                 0
10         195.7313984719554        0.0                                 0
11         185.1088268260628        0.0                                 0
12         185.0496236700256        0.0                                 0
13         185.01331125652325        0.0                                 0
14         184.34746329896106        0.0                                 0
15         182.32248500055155        0.0                                 0
16         179.7249170657249        0.0                                 0
17         177.84933209165237        0.0                                 0
18         157.17879773775365        0.0                                 0
19         157.17879773775365        0.0                                 0
20         158.36373613051683        0.0                                 0
21         158.36373613051683        0.0                                 0
22         171.78482105592514        0.0                                 0
23         172.2438188657569        0.0                                 0
24         172.97135673853134        0.0                                 0
25         175.29343098885457        0.0                                 0
26         188.6091804823657        0.0                                 0
27         188.6091804823657        0.0                                 0
28         192.48077194048054        0.0                                 0
29         209.36993628060608        0.0                                 0
30         207.55413652919626        0.0                                 0
31         198.03559219502597        0.0                                 0
32         197.32857596133925        0.0                                 0
33         197.32857596133925        0.0                                 0
34         208.97389234278873        0.0                                 0
35         211.88875176088933        0.0                                 0
36         220.6416019104143        0.0                                 0
37         240.03099214727834        0.0                                 0
38         245.20242882847057        0.0                                 0
39         254.88239793609097        0.0                                 0
40         259.4914221310902        0.0                                 0
41         273.15303521690925        0.0                                 0
42         273.15303521690925        0.0                                 0
43         250.44911157469724        0.0                                 0
44         250.44907845750268        0.0                                 0
45         250.44907845750268        0.0                                 0
46         251.9643261583138        0.0                                 0
47         262.2718020677433        0.0                                 0
48         239.67422320234763        0.0                                 0
49         239.67422320234763        0.0                                 0
50         255.7578388337419        0.0                                 0
51         255.27391744219602        0.0                                 0
52         255.27391744219602        0.0                                 0
53         238.33523791036095        0.0                                 0
54         238.33523791036095        0.0                                 0
55         257.67577588244086        0.0                                 0
56         257.86832888793464        0.0                                 0
57         235.01570937393868        0.0                                 0
58         224.52181565083222        0.0                                 0
59         220.69666421321367        0.0                                 0
60         216.82009160206462        0.0                                 0
61         216.82009160206462        0.0                                 0
62         219.83677548578274        0.0                                 0
63         193.86360937822678        0.0                                 0
64         193.86360937822678        0.0                                 0
65         213.23001217534866        0.0                                 0
66         216.50529142004777        0.0                                 0
67         216.71378307357864        0.0                                 0
68         213.21797702036852        0.0                                 0
69         201.5824324889326        0.0                                 0
70         190.4577762735527        0.0                                 0
71         190.4577762735527        0.0                                 0
72         190.4346128671533        0.0                                 0
73         188.11641636234125        0.0                                 0
74         187.77768933894856        0.0                                 0
75         186.63850703767494        0.0                                 0
76         186.63850703767494        0.0                                 0
77         198.7013352839548        0.0                                 0
78         207.37325984472702        0.0                                 0
79         207.50274738670709        0.0                                 0
80         207.50274738670709        0.0                                 0
81         205.06815570386112        0.0                                 0
82         205.06815570386112        0.0                                 0
83         225.91060822961305        0.0                                 0
84         237.5154603788485        0.0                                 0
85         240.46937686351305        0.0                                 0
86         240.46937686351305        0.0                                 0
87         236.8738842727342        0.0                                 0
88         236.68910627797476        0.0                                 0
89         236.68910627797476        0.0                                 0
90         242.0444595445105        0.0                                 0
91         239.9364862397322        0.0                                 0
92         239.9364862397322        0.0                                 0
93         240.45000484949517        0.0                                 0
94         240.45000484949517        0.0                                 0
95         245.79606625982885        0.0                                 0
96         253.74692779565953        0.0                                 0
97         253.86285926965903        0.0                                 0
98         257.16789106429826        0.0                                 0
99         257.16789106429826        0.0                                 0
100         251.25617281892428        0.0                                 0
101         249.58524224410266        0.0                                 0
102         249.53022667231366        0.0                                 0
103         249.53022667231366        0.0                                 0
104         263.5196458631491        0.0                                 0
105         258.30630594177705        0.0                                 0
106         250.47631631227526        0.0                                 0
107         228.16141075892895        0.0                                 0
108         226.0427490605274        0.0                                 0
109         226.0427490605274        0.0                                 0
110         250.0730822957594        0.0                                 0
111         250.0730822957594        0.0                                 0
112         253.16460871185578        0.0                                 0
113         260.77201093724125        0.0                                 0
114         259.5070517576164        0.0                                 0
115         259.5070517576164        0.0                                 0
116         262.1544310429831        0.0                                 0
117         275.2425063517221        0.0                                 0
118         254.9170659411275        0.0                                 0
119         254.9170659411275        0.0                                 0
120         255.036663817117        0.0                                 0
121         255.52894438918835        0.0                                 0
122         255.62044961397802        0.0                                 0
123         255.61979776065144        0.0                                 0
124         255.61979776065144        0.0                                 0
125         259.3142079200486        0.0                                 0
126         259.5213820611573        0.0                                 0
127         261.16030165173083        0.0                                 0
128         261.2692101879589        0.0                                 0
129         273.4705542875494        0.0                                 0
130         262.5268505233738        0.0                                 0
131         262.5268505233738        0.0                                 0
132         260.3707627052831        0.0                                 0
133         259.7041518265876        0.0                                 0
