iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         0.9385955092697663        0.0                                 0
1         0.9398904478467607        0.0                                 0
2         0.8579177679373203        0.0                                 0
3         0.8571571303989491        0.0                                 0
4         0.8571571303989491        0.0                                 0
5         0.8041472553092663        0.0                                 0
6         0.8041472553092663        0.0                                 0
7         0.8042513747496631        0.0                                 0
8         0.8047532024435078        0.0                                 0
9         0.8247981980942957        0.0                                 0
10         0.8153705035288938        0.0                                 0
11         0.8145442949503614        0.0                                 0
12         0.8145442949503614        0.0                                 0
13         0.8206410639375527        0.0                                 0
14         0.8211444189548672        0.0                                 0
15         0.9823878720195632        0.0                                 0
16         0.9823878720195632        0.0                                 0
17         0.9833206554911376        0.0                                 0
18         0.9833432833558727        0.0                                 0
19         0.9833517150936302        0.0                                 0
20         0.9835195379009095        0.0                                 0
21         0.970034238560602        0.0                                 0
22         0.790395552948788        0.0                                 0
23         0.7903453312851384        0.0                                 0
24         0.7903453312851384        0.0                                 0
25         0.7928723940363028        0.0                                 0
26         0.8219369394353935        0.0                                 0
27         0.8218925151165772        0.0                                 0
28         0.8217849016274481        0.0                                 0
29         0.8217849016274481        0.0                                 0
30         0.8223217866304445        0.0                                 0
31         0.9293149349732635        0.0                                 0
32         0.9370188482931945        0.0                                 0
33         0.9524488273323011        0.0                                 0
34         0.9385025618018992        0.0                                 0
35         0.9354579491582924        0.0                                 0
36         0.9354579491582924        0.0                                 0
37         0.9108793925392062        0.0                                 0
38         0.8979147836917658        0.0                                 0
39         0.8979147836917658        0.0                                 0
40         0.8988880282577539        0.0                                 0
41         0.9001763531233178        0.0                                 0
42         0.9081149422095786        0.0                                 0
43         0.8974953011742125        0.0                                 0
44         0.8954516298799464        0.0                                 0
45         0.895240241638699        0.0                                 0
46         0.895240241638699        0.0                                 0
47         0.896908880017273        0.0                                 0
48         0.8971213362336613        0.0                                 0
49         0.9360413882410417        0.0                                 0
50         0.9360399573844568        0.0                                 0
51         0.9334868663378371        0.0                                 0
52         0.9334868663378371        0.0                                 0
53         0.9334917193739312        0.0                                 0
54         0.9335827711743446        0.0                                 0
55         0.9343793657929361        0.0                                 0
56         0.9483914553654905        0.0                                 0
57         0.9409655738004115        0.0                                 0
58         0.9392971545449383        0.0                                 0
59         0.9390785733260727        0.0                                 0
60         0.9390404488393175        0.0                                 0
61         0.9320941797077197        0.0                                 0
62         0.9320941797077197        0.0                                 0
63         0.9316977797277711        0.0                                 0
64         0.9315621704660503        0.0                                 0
65         0.9290087763835669        0.0                                 0
66         0.9290058012811635        0.0                                 0
67         0.9290058012811635        0.0                                 0
68         0.9290107750675674        0.0                                 0
69         0.9295844627492246        0.0                                 0
70         0.9296314542613646        0.0                                 0
71         0.9296725783083151        0.0                                 0
72         0.9282553341592126        0.0                                 0
73         0.9280942312403553        0.0                                 0
74         0.9242508104435561        0.0                                 0
75         0.9242508104435561        0.0                                 0
76         0.9264795183346194        0.0                                 0
77         0.9303003136528148        0.0                                 0
78         0.9296871741204629        0.0                                 0
79         0.9296871741204629        0.0                                 0
80         0.9279753930343985        0.0                                 0
81         0.9279753930343985        0.0                                 0
82         0.931455577407491        0.0                                 0
83         0.9330498960718789        0.0                                 0
84         0.9328470277476307        0.0                                 0
85         0.9324095592829645        0.0                                 0
86         0.9324095592829645        0.0                                 0
87         0.934489645691407        0.0                                 0
88         0.936313649400885        0.0                                 0
89         0.936313649400885        0.0                                 0
