iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         0.8234308139788552        0.0                                 0
1         0.8234308139788552        0.0                                 0
2         0.8280289025620595        0.0                                 0
3         0.8280289025620595        0.0                                 0
4         0.8508136474058838        0.0                                 0
5         0.8508136474058838        0.0                                 0
6         0.8512708212908524        0.0                                 0
7         0.8572652977014927        0.0                                 0
8         0.8580806730610618        0.0                                 0
9         0.853187639213506        0.0                                 0
10         0.8306971930782456        0.0                                 0
11         0.8249661127366283        0.0                                 0
12         0.8069081361984107        0.0                                 0
13         0.8069081361984107        0.0                                 0
14         0.892288134062555        0.0                                 0
15         0.891790377645528        0.0                                 0
16         0.891790377645528        0.0                                 0
17         0.8669747247937566        0.0                                 0
18         0.866515422861825        0.0                                 0
19         0.866515422861825        0.0                                 0
20         0.8896505898205843        0.0                                 0
21         0.889765284968299        0.0                                 0
22         0.8928281312680113        0.0                                 0
23         0.895835250468616        0.0                                 0
24         0.8913565871787655        0.0                                 0
25         0.8773527004637446        0.0                                 0
26         0.8773129255655315        0.0                                 0
27         0.8750799936155612        0.0                                 0
28         0.8750799936155612        0.0                                 0
29         0.9134878815015247        0.0                                 0
30         0.8991760226454791        0.0                                 0
31         0.8991760226454791        0.0                                 0
32         0.9108135645188891        0.0                                 0
33         0.9022332137346687        0.0                                 0
34         0.9022332137346687        0.0                                 0
35         0.9024276681502192        0.0                                 0
36         0.9025533935151855        0.0                                 0
37         0.9147230640336765        0.0                                 0
38         0.9183114166736087        0.0                                 0
39         0.9180643463086524        0.0                                 0
40         0.9180643463086524        0.0                                 0
41         0.9072356451125482        0.0                                 0
42         0.9072356451125482        0.0                                 0
43         0.9110267735439548        0.0                                 0
44         0.9110267735439548        0.0                                 0
45         0.9112025267974276        0.0                                 0
46         0.9122715040903152        0.0                                 0
47         0.9030079586246446        0.0                                 0
48         0.9030079586246446        0.0                                 0
49         0.9031062936629254        0.0                                 0
50         0.9030617934088221        0.0                                 0
51         0.9029416663892345        0.0                                 0
52         0.9029416663892345        0.0                                 0
53         0.9030159197642548        0.0                                 0
54         0.8842487348298207        0.0                                 0
55         0.8842487348298207        0.0                                 0
56         0.884202803285639        0.0                                 0
57         0.8785542843633664        0.0                                 0
58         0.8785542843633664        0.0                                 0
59         0.8849243819848465        0.0                                 0
60         0.8837494585989427        0.0                                 0
61         0.8837494585989427        0.0                                 0
62         0.8556982217867697        0.0                                 0
63         0.8467765294741528        0.0                                 0
64         0.8467765294741528        0.0                                 0
65         0.8226158643587719        0.0                                 0
66         0.8226082687152823        0.0                                 0
67         0.8226082687152823        0.0                                 0
68         0.8363180151449947        0.0                                 0
69         0.8336502374007563        0.0                                 0
70         0.7927037168267004        0.0                                 0
71         0.7927037168267004        0.0                                 0
72         0.8015451275832077        0.0                                 0
73         0.8147181363171948        0.0                                 0
74         0.8099337905976867        0.0                                 0
75         0.8099337905976867        0.0                                 0
76         0.8123781400737692        0.0                                 0
77         0.8378447667252491        0.0                                 0
78         0.8378447667252491        0.0                                 0
79         0.8378110518388758        0.0                                 0
80         0.8378110518388758        0.0                                 0
81         0.8364400718964324        0.0                                 0
82         0.8364400718964324        0.0                                 0
83         0.8355082720093254        0.0                                 0
84         0.8355082720093254        0.0                                 0
85         0.864125075813275        0.0                                 0
86         0.8757050956771948        0.0                                 0
87         0.8757050956771948        0.0                                 0
88         0.8757381986692767        0.0                                 0
89         0.8632391020169559        0.0                                 0
90         0.8632391020169559        0.0                                 0
91         0.8643069169598769        0.0                                 0
92         0.7836925501309722        0.0                                 0
93         0.7836925501309722        0.0                                 0
94         0.7941531891977346        0.0                                 0
95         0.8346033998077951        0.0                                 0
96         0.8382596169290955        0.0                                 0
97         0.8382596169290955        0.0                                 0
98         0.8427917660250528        0.0                                 0
99         0.8427917660250528        0.0                                 0
100         0.8650443925537056        0.0                                 0
101         0.8650443925537056        0.0                                 0
102         0.8667471637218245        0.0                                 0
103         0.8667471637218245        0.0                                 0
104         0.8559712523335518        0.0                                 0
105         0.8546782395133834        0.0                                 0
106         0.8546782395133834        0.0                                 0
107         0.8617341679111475        0.0                                 0
108         0.8616954636896231        0.0                                 0
109         0.8609664474916383        0.0                                 0
110         0.8609664474916383        0.0                                 0
111         0.8610260429339884        0.0                                 0
112         0.8611109467309629        0.0                                 0
113         0.8723443704273387        0.0                                 0
114         0.8723443704273387        0.0                                 0
115         0.8748660634491798        0.0                                 0
116         0.8758046935461333        0.0                                 0
117         0.8748454758158399        0.0                                 0
118         0.8748410905053761        0.0                                 0
119         0.874457694933729        0.0                                 0
