iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         5.641093000662096        0.0                                 0
1         5.641093000662096        0.0                                 0
2         5.5659316650924815        0.0                                 0
3         5.284191445644537        0.0                                 0
4         5.284191445644537        0.0                                 0
5         5.344797730815415        0.0                                 0
6         5.383670699908334        0.0                                 0
7         5.4757812028694826        0.0                                 0
8         5.3660314766083665        0.0                                 0
9         5.3660314766083665        0.0                                 0
10         5.3729465992705645        0.0                                 0
11         5.3729465992705645        0.0                                 0
12         5.279184909820883        0.0                                 0
13         5.279184909820883        0.0                                 0
14         5.29486398763726        0.0                                 0
15         5.395422678730417        0.0                                 0
16         5.629092056700417        0.0                                 0
17         5.631728436710517        0.0                                 0
18         5.631728436710517        0.0                                 0
19         5.659486977836744        0.0                                 0
20         5.592179397689576        0.0                                 0
21         5.592179397689576        0.0                                 0
22         5.735862184776953        0.0                                 0
23         5.746947390167226        0.0                                 0
24         5.737895705945533        0.0                                 0
25         5.737842629736999        0.0                                 0
26         5.737221615982917        0.0                                 0
27         5.735894411531711        0.0                                 0
28         5.735894411531711        0.0                                 0
29         5.729666723569036        0.0                                 0
30         5.729604724991352        0.0                                 0
31         5.725451540282114        0.0                                 0
32         5.725451540282114        0.0                                 0
33         5.709121857590558        0.0                                 0
34         5.620785741307603        0.0                                 0
35         5.620785741307603        0.0                                 0
36         5.438093851366908        0.0                                 0
37         5.438093851366908        0.0                                 0
38         5.602133143656181        0.0                                 0
39         5.590580845421908        0.0                                 0
40         5.590580845421908        0.0                                 0
41         5.594854891362424        0.0                                 0
42         5.610935838671447        0.0                                 0
43         5.602759280124993        0.0                                 0
44         5.596233576983783        0.0                                 0
45         5.587170983171518        0.0                                 0
46         5.57819881827248        0.0                                 0
47         5.568295234916606        0.0                                 0
48         5.568295234916606        0.0                                 0
49         5.7101905696824        0.0                                 0
50         5.754488789986624        0.0                                 0
51         5.761155367049453        0.0                                 0
52         5.763622402380978        0.0                                 0
53         5.7636165438079905        0.0                                 0
54         5.7636165438079905        0.0                                 0
55         5.766924144237683        0.0                                 0
56         5.768400697290637        0.0                                 0
57         5.807037449131277        0.0                                 0
58         5.665345509724457        0.0                                 0
59         5.665345509724457        0.0                                 0
60         5.665645028418571        0.0                                 0
61         5.589291389236813        0.0                                 0
62         5.589291389236813        0.0                                 0
63         5.646953226829666        0.0                                 0
64         5.647589598544032        0.0                                 0
65         5.338157869573454        0.0                                 0
66         5.338157869573454        0.0                                 0
67         5.623678551781201        0.0                                 0
68         5.639334450641064        0.0                                 0
69         5.436148529503979        0.0                                 0
70         5.436148529503979        0.0                                 0
71         5.4372411418261475        0.0                                 0
72         5.41713954208298        0.0                                 0
73         5.404521713059349        0.0                                 0
74         5.404521713059349        0.0                                 0
75         5.405011611968031        0.0                                 0
76         5.492378813175624        0.0                                 0
77         5.492671384282405        0.0                                 0
78         5.621909122080613        0.0                                 0
79         5.620887705021351        0.0                                 0
80         5.620887705021351        0.0                                 0
81         5.605687867184518        0.0                                 0
82         5.603851904225395        0.0                                 0
83         5.603851904225395        0.0                                 0
84         5.599014656314785        0.0                                 0
85         5.593917215896517        0.0                                 0
86         5.588146481713382        0.0                                 0
87         5.588146481713382        0.0                                 0
88         5.684367430601114        0.0                                 0
89         5.684367430601114        0.0                                 0
90         5.719521406460835        0.0                                 0
91         5.719521406460835        0.0                                 0
92         5.5948908293986435        0.0                                 0
93         5.5948908293986435        0.0                                 0
94         5.595681432795091        0.0                                 0
95         5.46713132201847        0.0                                 0
96         5.46713132201847        0.0                                 0
97         5.553213127694798        0.0                                 0
98         5.549503374767736        0.0                                 0
99         5.544101926222135        0.0                                 0
100         5.544101926222135        0.0                                 0
101         5.542484913802506        0.0                                 0
102         5.542484913802506        0.0                                 0
103         5.557591508068752        0.0                                 0
104         5.560247545829424        0.0                                 0
105         5.562673949165003        0.0                                 0
106         5.492236931530946        0.0                                 0
107         5.467107709443515        0.0                                 0
108         5.467107709443515        0.0                                 0
109         5.431434418805981        0.0                                 0
110         5.431434418805981        0.0                                 0
111         5.4969625304174565        0.0                                 0
112         5.4969625304174565        0.0                                 0
113         5.590324275134741        0.0                                 0
114         5.590324275134741        0.0                                 0
115         5.538344689141798        0.0                                 0
116         5.538344689141798        0.0                                 0
117         5.632722586384856        0.0                                 0
118         5.648847369818277        0.0                                 0
119         5.434114638153764        0.0                                 0
120         5.434114638153764        0.0                                 0
121         5.558649296873341        0.0                                 0
122         5.558649296873341        0.0                                 0
123         5.55847536668578        0.0                                 0
124         5.3785253447164525        0.0                                 0
125         5.261952413175461        0.0                                 0
126         5.260846378436257        0.0                                 0
127         5.260846378436257        0.0                                 0
128         5.489022462221627        0.0                                 0
129         5.489022462221627        0.0                                 0
130         5.474472555879255        0.0                                 0
131         5.298047856466482        0.0                                 0
132         5.298047856466482        0.0                                 0
133         5.222404779502423        0.0                                 0
134         5.214106972055899        0.0                                 0
135         5.1945822193948015        0.0                                 0
136         5.1945822193948015        0.0                                 0
137         5.286868261423422        0.0                                 0
138         5.2962852482385445        0.0                                 0
139         5.375272451215443        0.0                                 0
140         5.375272451215443        0.0                                 0
141         5.4127435871004455        0.0                                 0
142         5.4127435871004455        0.0                                 0
143         5.400985407123738        0.0                                 0
144         5.400985407123738        0.0                                 0
145         5.321638204429471        0.0                                 0
146         5.3040563022519684        0.0                                 0
147         5.301177069841804        0.0                                 0
148         5.301177069841804        0.0                                 0
149         5.191683160790053        0.0                                 0
150         5.035540212681733        0.0                                 0
151         5.035540212681733        0.0                                 0
152         5.035554429787146        0.0                                 0
153         5.323659243198248        0.0                                 0
154         5.323659243198248        0.0                                 0
155         5.324813626398693        0.0                                 0
156         5.2948569361585225        0.0                                 0
157         5.294402902370553        0.0                                 0
158         5.259734431463072        0.0                                 0
159         5.2326368724262435        0.0                                 0
160         5.2291001952639515        0.0                                 0
161         5.228548626936266        0.0                                 0
162         5.227984532433621        0.0                                 0
163         5.227984532433621        0.0                                 0
164         5.24003834750879        0.0                                 0
165         5.169371832469859        0.0                                 0
166         5.162130543701564        0.0                                 0
167         5.162130543701564        0.0                                 0
168         5.119617588774556        0.0                                 0
169         5.119617588774556        0.0                                 0
170         5.306542609577884        0.0                                 0
171         5.307006594024287        0.0                                 0
172         5.309416256205512        0.0                                 0
173         5.307017394438799        0.0                                 0
174         5.307017394438799        0.0                                 0
175         5.311487883339559        0.0                                 0
176         5.292547972248034        0.0                                 0
177         5.292547972248034        0.0                                 0
178         5.202860638283754        0.0                                 0
179         5.202860638283754        0.0                                 0
180         5.191961508284535        0.0                                 0
181         5.187125492890067        0.0                                 0
182         5.187125492890067        0.0                                 0
183         5.376161189452964        0.0                                 0
184         5.427067082771402        0.0                                 0
185         5.505134788545881        0.0                                 0
186         5.542275549308487        0.0                                 0
187         5.443242711132049        0.0                                 0
188         5.441645361659694        0.0                                 0
189         5.441645361659694        0.0                                 0
190         5.466349316333768        0.0                                 0
191         5.465463544910017        0.0                                 0
192         5.465463544910017        0.0                                 0
193         5.381379670894486        0.0                                 0
194         5.376261993388321        0.0                                 0
195         5.376261993388321        0.0                                 0
196         5.447440300457721        0.0                                 0
197         5.6119963318705315        0.0                                 0
198         5.734140653713598        0.0                                 0
199         5.791266544420273        0.0                                 0
200         5.807933321680093        0.0                                 0
201         5.838316265412583        0.0                                 0
202         5.838343949186033        0.0                                 0
203         5.906482675217594        0.0                                 0
204         5.801768975122839        0.0                                 0
205         5.801768975122839        0.0                                 0
206         5.909295888426596        0.0                                 0
207         5.909357639616079        0.0                                 0
208         5.913227587367642        0.0                                 0
209         5.925000027568727        0.0                                 0
210         5.925000027568727        0.0                                 0
211         5.9476854427474795        0.0                                 0
212         5.9476854427474795        0.0                                 0
213         5.948005252755324        0.0                                 0
214         6.052106765727861        0.0                                 0
